wallet,chain,block,tx_hash,tx_index,tx_type,timestamp,dex,dex_icon_link,from,to,token0_address,token0_amount,token0_amount_usd,token0_name,token0_price_usd,token0_symbol,token1_address,token1_amount,token1_amount_usd,token1_name,token1_price_usd,token1_symbol,first_interaction,token0_chart_link,token1_chart_link,main_token_symbol,main_token_address,main_token_price_usd,amount,amount_usd,contract_address,from_label,name,symbol,to_label,token_price_usd,type,chart_link,token2_address,token2_amount,token2_amount_usd,token2_name,token2_price_usd,token2_symbol,token3_address,token3_amount,token3_amount_usd,token3_name,token3_price_usd,token3_symbol,lower_bound,upper_bound,token2_chart_link,contract_label,function_name,function_sign_hash,message
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340955844,fhARDcLHsrm7PQdSkAS64yx1WLdHfi5L6zTGZZ7FULHaxjPo9xpsJHMjsupaujLbcQT4HgBX4esyazgx8VUtvrR,0,swap,2025-05-19T01:55:10Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,BkNXjiWWN3C29ZXQxwS5aAmsbvMmAKitDXxPt6MsgAuH,8783395.259380,294.275306,Organic Maps,0.000034,MAPS,So11111111111111111111111111111111111111112,1.763289,294.275306,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340955665,3q7SFGPPbdoGXbaLohULhPhfR5e8hVwDqdgATVXVyDF7FDBZ2AUEyN1TM7QC4efzSxuVCQcaeRwWGNBbMtG7ovkk,0,swap,2025-05-19T01:53:58Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,4.950000,826.105500,Wrapped SOL,166.890000,SOL,BkNXjiWWN3C29ZXQxwS5aAmsbvMmAKitDXxPt6MsgAuH,8783395.259380,826.105500,Organic Maps,0.000094,MAPS,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340955641,4Q9EZUSYPZAS7Xuk4epnaXH3FRa5WUpYdsmkAbEcKPSreygN2eEJ5BJ565Y4jCvFdyASYJiurQeyb4eiWZsZ7kQP,0,swap,2025-05-19T01:53:48Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,0.989013,165.056373,Wrapped SOL,166.890000,SOL,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,27592.733328,166.940133,MEMECORN,0.006050,MEMECORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340955294,59euHbb7BFufNG7DqgE5QjDNS5tUvLSx7AkcyzaTJnHe5AUREPh18uVTM1BuLKDrB7tdAWtN6FhS6NKBevAk74t9,0,swap,2025-05-19T01:51:32Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,0.989013,165.056373,Wrapped SOL,166.890000,SOL,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,33704.187237,167.297301,MEMECORN,0.004964,MEMECORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340955279,4BkdU1L3WeUX38j6peSxYu5nhrys8ZoW4oQMTp54bAjaKAHJiu3M6otzKyzYgwweFfCuPW4WtNdutwdSN34ac5cU,0,swap,2025-05-19T01:51:26Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,0.989013,165.056373,Wrapped SOL,166.890000,SOL,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,32170.063008,166.442193,MEMECORN,0.005174,MEMECORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340955253,3zkb4PeEqEFPLfNgb3dmtkHa431MWjMSznNjxkmgZPxj87ZucsPUg6kYpVYXNH27dXQXpQucBBhD9YGML3KKMSzV,0,swap,2025-05-19T01:51:16Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,0.989013,165.056373,Wrapped SOL,166.890000,SOL,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,32832.801916,166.741903,MEMECORN,0.005079,MEMECORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340955053,3QneaTfgcwz1egPaj71AVXhcQNaY7fYtRk6A3NMnEE6xYnyzpg7fa7M1GJbREyDCTWWdNVP8G2nydA3VR6Zb3wtz,0,swap,2025-05-19T01:49:57Z,Raydium,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.800000,3304.422000,Wrapped SOL,166.890000,SOL,C7heQqfNzdMbUFQwcHkL9FvdwsFsDRBnfwZDDyWYCLTZ,71729.238682,3304.422000,Collaterize,0.046068,$COLLAT,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340955008,41Qn89NDodRBPNZ5h9rhahZYE9Uk9i2STpY8B5fu56zSfu1GD8rxb1VoUjpj73wyKPLfeWok4axfETuv3GnJfNPw,0,swap,2025-05-19T01:49:39Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,4.945065,825.281865,Wrapped SOL,166.890000,SOL,FSqH8gHUdt87mwJJm8figSz8kJyLdietRcPwDcfopump,10513802.643557,832.102714,BITCORN,0.000079,BITCORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340954265,2CguiEdZ9GJDXfS4ac6gGoUKMowfd8mavKaQTuKkGFNLjRA7THHVL3nHTgU2SU9AjntkGTTdAfVZkyzrQegRZJv8,0,swap,2025-05-19T01:44:43Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,2384463.680232,6852.486690,MEMECORN,0.002874,MEMECORN,So11111111111111111111111111111111111111112,42.206711,7043.878067,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340954107,2q46XKyEY1kYHazcQ26j8oAAwpvTMXTDTzvuE8NgPrvqQJmmXKXVdrTw6Z559jn5uUk1gJN594GAfFumjrszcUpJ,0,swap,2025-05-19T01:43:40Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.780259,3301.127461,Wrapped SOL,166.890000,SOL,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,888432.897027,3362.559728,MEMECORN,0.003785,MEMECORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340954104,2FzEmGZyFMkcnimiA3sFis76VXBDaBHsu2ciGByjX2joPZix3buL5mDjMWRXT1qmBWjUGfoSpEnYxAocooay2VBH,0,swap,2025-05-19T01:43:39Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.780259,3301.127461,Wrapped SOL,166.890000,SOL,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,953983.789964,3403.136415,MEMECORN,0.003567,MEMECORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340952772,pXq7NSnbhaQnjPawSjiQSnJv9ZANGVTDEr9TotANJNo7ExfiSAesoJgbgazkSQRq78pz5SvcQfdp5zfGzMeBjcM,0,swap,2025-05-19T01:34:56Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,542046.993240,2037.242372,MEMECORN,0.003758,MEMECORN,So11111111111111111111111111111111111111112,12.157874,2029.027573,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340952743,3a5yc3C7jcaZScvX6unP2bikUN5Tt2QwxTZHcgiJowe4BtQqRonXkg4ZhHGDzuH1STQaRexinshbSgx7uXx7S9DF,0,swap,2025-05-19T01:34:45Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,361364.662160,1310.713999,MEMECORN,0.003627,MEMECORN,So11111111111111111111111111111111111111112,7.706978,1286.217479,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340952735,MPUYDZH6JN9wE2pH192JDkWgUvjyR3iX771YYRgAHWdWPAEANd8VUppSYjVvAZ81V1CasUvzjTuWrhJF913R5CZ,0,swap,2025-05-19T01:34:41Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,481819.549547,1969.302761,MEMECORN,0.004087,MEMECORN,So11111111111111111111111111111111111111112,11.613540,1938.183711,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340952304,t22go55KXNVxwfZuZJMnBQWgzRWmNi2C42o3PWWJLBnaHwxrhyWDqS4micgfWPb6PtmVH4tJwYmQV58TxCvgqFS,0,swap,2025-05-19T01:31:48Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,1927278.198187,5560.745423,MEMECORN,0.002885,MEMECORN,So11111111111111111111111111111111111111112,33.814438,5643.291527,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340952045,VJMCNNfrrCBDW3uB5JmFNfpBBV8D6X7aJMC82L2wSKbBGnCiUUUMfKz8K1Q3ZVmzpB6QYqQU8iS6pdE15fGutvE,0,swap,2025-05-19T01:30:06Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.780259,3301.127461,Wrapped SOL,166.890000,SOL,gyAzkjLg2QpfF8vYTX1QWrqgbKUcf9kdNW5VAHhpump,4270866.283978,3362.086838,BUN,0.000787,BUN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340952042,3T3tvAaiv6ZDVtVSLyzqf1H9WrGmvKz45muH3gEmjLQaWMooqWEgUNPrHcZqhnDvqRAAEpXjroSFpt52MBjeTARs,0,swap,2025-05-19T01:30:05Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.780259,3301.127461,Wrapped SOL,166.890000,SOL,gyAzkjLg2QpfF8vYTX1QWrqgbKUcf9kdNW5VAHhpump,4897650.178337,3557.831357,BUN,0.000726,BUN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340951978,5tA5LxiHwpKh9jpqNSK3TmYHTSMTkhEKnA8347YqvJf3nx33WPkJ5E331g3CmEZKGBuywqD9QVXSUQw6EPEBKmwD,0,swap,2025-05-19T01:29:40Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,gyAzkjLg2QpfF8vYTX1QWrqgbKUcf9kdNW5VAHhpump,9007366.382522,5583.931686,BUN,0.000620,BUN,So11111111111111111111111111111111111111112,34.714721,5793.539767,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340951949,5zDJ5WTfzeuxauquH73E92aYA6EF8UQWnnpfoRhXU6K2C4BVfoVCxQcndRz1n2fxMvTGdfbxGmrQEwUJdJQbnkUF,0,swap,2025-05-19T01:29:29Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.780259,3301.127461,Wrapped SOL,166.890000,SOL,gyAzkjLg2QpfF8vYTX1QWrqgbKUcf9kdNW5VAHhpump,4322891.961568,3387.725195,BUN,0.000784,BUN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340951943,42znS5669SeRdSxERaznrRN6ymN9E5G5omyKBkRJqswzFBMEn5sAamgdquqPspnomwSLrzTy4zcQTPbr8NF5yhyt,0,swap,2025-05-19T01:29:27Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.780259,3301.127461,Wrapped SOL,166.890000,SOL,gyAzkjLg2QpfF8vYTX1QWrqgbKUcf9kdNW5VAHhpump,4684474.420954,3419.498976,BUN,0.000730,BUN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340951691,32YP7nx6BeAX21c89r5iuwvw4jGckBR6h8YJY6uJP4kWtTxTWhSLqaZQ25fXRwfHLhYdhXLX4T55bsNV96w7Ge5v,0,swap,2025-05-19T01:27:48Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.780259,3301.127461,Wrapped SOL,166.890000,SOL,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,1207765.412561,3442.892997,MEMECORN,0.002851,MEMECORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340951690,nVxupQhgVCTDziqgg7UcEQwb7Sf7GqU7G7bWAQbpktVMnRKynK49q4WNqaUZkWMvA7adzBjubqfa8r9iGoYfgRz,0,swap,2025-05-19T01:27:47Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.780259,3301.127461,Wrapped SOL,166.890000,SOL,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,1295661.125412,3427.823856,MEMECORN,0.002646,MEMECORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340951683,5KodV3q2kkPApdKkkiCmxPgjQXriSPtzC9cGdFzJwgxb4r2vmv3uXuMTiEB72kUHPvjZE9TUm1VS338uQZf6osFQ,0,swap,2025-05-19T01:27:44Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.780259,3301.127461,Wrapped SOL,166.890000,SOL,y5oYZapSYatF1pRUE9js52WPW4k5CN6VosT8etRpump,1351129.858402,3443.043916,MEMECORN,0.002548,MEMECORN,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340951285,3ju7FzzeFbpWd2X59asEBMfyFzk1QSqRXc4xsSLmDRd9CkqDS1xGZxie8ZsaiUEdKBGFnDoxANZ61wMBd2hQKmdk,0,swap,2025-05-19T01:25:07Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,GSwzg99Dyinar5oFsKT7WW5E4XJDw4ac6tPwM2bUM1WK,7810527.667640,2081.207082,Faceless,0.000266,FACELESS,So11111111111111111111111111111111111111112,12.470532,2081.207082,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340951276,5rWabUHyDnpGmcduubABg9sqHx6YFgvSKBNk3bN8Lgd6dWiMBziz2iK3QWnosazAMRxe8SBYVor9vpkaFsBNf3H,0,swap,2025-05-19T01:25:03Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,21F9MXAeFm9VYN4fjSjBnT4M4XSvzno791CuFBYvpump,15935747.871010,2135.524052,FUCK YOU HIGHER,0.000134,HIGHER,So11111111111111111111111111111111111111112,13.090551,2184.682130,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340950643,AxKijC1ubr6FrgB9A3jVR8JYH4p1qWj8bQBRfTNARzmPpC1ccAocCMFBNm4aQ8JEp27Jt4eJt6TxtTBZVXGu7V1,0,swap,2025-05-19T01:20:54Z,Raydium,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.800000,3304.422000,Wrapped SOL,166.890000,SOL,C7heQqfNzdMbUFQwcHkL9FvdwsFsDRBnfwZDDyWYCLTZ,67898.763157,3304.422000,Collaterize,0.048667,$COLLAT,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340950091,3cDTqvHZZJpQ7rz5Yr9EPKp1jdzvwy1txqK85DKN9nABqDDm6UMCjG5RtmVy9Y3rx113jXG82gr69i3W1brgj9pT,0,swap,2025-05-19T01:17:16Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,6qsY83PtYEfcn7kXNyYcsuEs8Cbtjnv8PW9gMdA2SUzQ,17864602.064026,444.841318,FRUK IT!,0.000025,FRUK,So11111111111111111111111111111111111111112,2.665476,444.841318,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340949993,mi3q4HkdxxVBEzfuHDhLpah3wjYKFom7pcV8QHaV1g18nn9HyVgYUMBSugeKqEv2UNMjua8eX95Mi4KDjrMXkT8,0,swap,2025-05-19T01:16:38Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,9.900000,1652.211000,Wrapped SOL,166.890000,SOL,6qsY83PtYEfcn7kXNyYcsuEs8Cbtjnv8PW9gMdA2SUzQ,17864602.064026,1652.211000,FRUK IT!,0.000092,FRUK,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340949477,54no1yt7jzUBPSoMcn31g9bMXCBQEA66HZzBhUG7FSb1bttBVZzgvUzNrAcsSPe8GtB3qk6MYfpCpGygwJeKENGb,0,swap,2025-05-19T01:13:14Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,GSwzg99Dyinar5oFsKT7WW5E4XJDw4ac6tPwM2bUM1WK,7810527.667640,2623.163733,Faceless,0.000336,FACELESS,So11111111111111111111111111111111111111112,15.717920,2623.163733,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340949077,3DRS6R1Ud6McbHtdDyNKnPaeaY6nfa84GdUjh8ABtf49Q8S5XKBS1hkcU3AEn7t7Q9nqxpUxSV7jcmo5ueADuYXg,0,swap,2025-05-19T01:10:37Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,9.900000,1652.211000,Wrapped SOL,166.890000,SOL,GSwzg99Dyinar5oFsKT7WW5E4XJDw4ac6tPwM2bUM1WK,4516389.150006,1652.211000,Faceless,0.000366,FACELESS,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340949077,29VnrBTcaoFDddRM1XCcqP2cvEDs5noeMWaBsE9acMa1vhpDEYn6yCeX8gkauTWEhRTdcUJWLU1yLSWizMHJjAH6,0,swap,2025-05-19T01:10:37Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,9.900000,1652.211000,Wrapped SOL,166.890000,SOL,GSwzg99Dyinar5oFsKT7WW5E4XJDw4ac6tPwM2bUM1WK,4791937.197380,1652.211000,Faceless,0.000345,FACELESS,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340949050,4EfSapEHR2Xn6omt7YPfHsascssVBC1jHPLpY95Zhq4krenGmcfkj9YNUPj6FwDyKzksEAxruwB4TejbpT2ePwPG,0,swap,2025-05-19T01:10:26Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,CyzxFCcGdRNSZ5DBZzmsmRS4TGJtFtXHLz2rFE9ZT7JD,31210651.706560,789.287070,hypelaunch,0.000025,CORVUS,So11111111111111111111111111111111111111112,4.729385,789.287070,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,340949014,4aAitHB8mYAATKk8RYzEwsYRG6M6HvusXs1twXfUWwhgwHhk5JNyCpLjnMkp5JBLNuDrkLexfayYKiGuXhQNsTJD,0,swap,2025-05-19T01:10:12Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,RVnKS7Bfcyip6vgT4cppSKe2iWq9DFHTJtBGSH4vtBZ,17144301.955740,423.395721,BuildShip,0.000025,BSHIP,So11111111111111111111111111111111111111112,2.536975,423.395721,Wrapped SOL,166.890000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
